"Source","Station","Latitude","Longitude","Date","Datetime","DissAmmonia","DissAmmonia_Sign","DissNitrateNitrite","DissNitrateNitrite_Sign","DissOrthophos","DissOrthophos_Sign","Chlorophyll","Chlorophyll_Sign","Month","Year","Nitrate","Phosphorus","Chl","Ammonium"
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2021-03-03,2021-03-03 13:45:00,NA,"=",0.65,"=",0.07,"=",NA,"=",3,2021,0.65,0.07,NA,NA
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2021-05-11,2021-05-11 15:30:00,0.04,"=",0.21,"=",0.079,"=",4.6,"=",5,2021,0.21,0.079,4.6,0.04
"USGS_CAWSC","USGS-11447650",38.45601954,-121.5013437,2021-09-14,2021-09-14 15:30:00,0.01,"< (estimated)",0.02,"=",0.043,"=",1.5,"=",9,2021,0.02,0.043,1.5,0
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2021-03-16,2021-03-16 11:15:00,0.03,"=",0.58,"=",0.066,"=",3.4,"=",3,2021,0.58,0.066,3.4,0.03
"USGS_CAWSC","USGS-11455385",38.19395556,-121.6580028,2021-08-17,2021-08-17 09:45:00,0.01,"< (estimated)",0.07,"=",0.059,"=",1.8,"=",8,2021,0.07,0.059,1.8,0
"USGS_CAWSC","USGS-11447650",38.45601954,-121.5013437,2021-03-10,2021-03-10 10:45:00,0.02,"=",0.03,"=",0.03,"=",NA,"=",3,2021,0.03,0.03,NA,0.02
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2021-04-14,2021-04-14 12:30:00,NA,"=",NA,"=",NA,"=",1.2,"=",4,2021,NA,NA,1.2,NA
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2021-05-14,2021-05-14 09:15:00,0.03,"=",0.27,"=",0.071,"=",0.9,"=",5,2021,0.27,0.071,0.9,0.03
"USGS_CAWSC","USGS-11447890",38.25769218,-121.5182865,2021-09-14,2021-09-14 12:30:00,0.01,"< (estimated)",0.2,"=",0.043,"=",2.4,"=",9,2021,0.2,0.043,2.4,0
"USGS_CAWSC","USGS-11455385",38.19395556,-121.6580028,2021-04-19,2021-04-19 10:37:00,NA,"=",0.2,"=",NA,"=",NA,"=",4,2021,0.2,NA,NA,NA
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2021-04-19,2021-04-19 10:25:00,NA,"=",0.17,"=",NA,"=",NA,"=",4,2021,0.17,NA,NA,NA
"USGS_CAWSC","USGS-11455146",38.32885,-121.6675306,2021-06-08,2021-06-08 13:11:00,0.01,"< (estimated)",NA,"=",0.158,"=",NA,"=",6,2021,NA,0.158,NA,0
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2021-10-04,2021-10-04 16:40:00,0.03,"=",0.11,"=",0.079,"=",1.8,"=",10,2021,0.11,0.079,1.8,0.03
"USGS_CAWSC","USGS-11455385",38.19395556,-121.6580028,2021-09-28,2021-09-28 15:54:00,0.02,"=",0.1,"=",0.058,"=",1.2,"=",9,2021,0.1,0.058,1.2,0.02
"USGS_CAWSC","USGS-11455276",38.3078583,-121.6924278,2021-04-29,2021-04-29 11:02:00,NA,"=",0.03,"=",NA,"=",NA,"=",4,2021,0.03,NA,NA,NA
"USGS_CAWSC","USGS-11336685",38.2233333,-121.5072222,2021-10-05,2021-10-05 14:52:00,0.01,"< (estimated)",0.16,"=",0.032,"=",1.4,"=",10,2021,0.16,0.032,1.4,0
"USGS_CAWSC","USGS-11447650",38.45601954,-121.5013437,2021-03-10,2021-03-10 11:00:00,NA,"=",NA,"=",NA,"=",1.4,"=",3,2021,NA,NA,1.4,NA
"USGS_CAWSC","USGS-11336790",38.09638889,-121.496111,2021-09-02,2021-09-02 13:30:00,0.01,"< (estimated)",0.07,"=",0.054,"=",1.5,"=",9,2021,0.07,0.054,1.5,0
"USGS_CAWSC","USGS-11455143",38.3354111,-121.658186,2021-09-02,2021-09-02 12:18:00,0.01,"< (estimated)",0.01,"< (estimated)",0.104,"=",NA,"=",9,2021,0,0.104,NA,0
"USGS_CAWSC","USGS-11312676",37.9427017,-121.5341175,2021-04-06,2021-04-06 12:10:00,0.04,"=",0.804,"=",0.079,"=",29.5,"=",4,2021,0.804,0.079,29.5,0.04
"USGS_CAWSC","USGS-11312676",37.9427017,-121.5341175,2021-09-02,2021-09-02 10:45:00,0.06,"=",0.07,"=",0.09,"=",4.3,"=",9,2021,0.07,0.09,4.3,0.06
"USGS_CAWSC","USGS-11455280",38.27555556,-121.7091667,2021-08-10,2021-08-10 10:21:00,NA,"=",0.02,"=",NA,"=",NA,"=",8,2021,0.02,NA,NA,NA
"USGS_CAWSC","USGS-11455095",38.47686944,-121.5836417,2021-11-04,2021-11-04 12:30:00,0.04,"=",0.09,"=",0.119,"=",4.2,"=",11,2021,0.09,0.119,4.2,0.04
"USGS_CAWSC","USGS-11455095",38.47686944,-121.5836417,2021-05-18,2021-05-18 12:00:00,0.01,"< (estimated)",0.09,"=",0.111,"=",5,"=",5,2021,0.09,0.111,5,0
"USGS_CAWSC","USGS-11447650",38.45601954,-121.5013437,2021-10-07,2021-10-07 14:38:00,0.01,"< (estimated)",0.05,"=",0.031,"=",0.8,"=",10,2021,0.05,0.031,0.8,0
"USGS_CAWSC","USGS-11447650",38.45601954,-121.5013437,2021-05-04,2021-05-04 11:10:00,NA,"=",NA,"=",NA,"=",8.3,"=",5,2021,NA,NA,8.3,NA
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2021-10-21,2021-10-21 13:45:00,0.01,"< (estimated)",0.11,"=",0.043,"=",1.5,"=",10,2021,0.11,0.043,1.5,0
"USGS_CAWSC","USGS-11447890",38.25769218,-121.5182865,2021-05-11,2021-05-11 13:40:00,NA,"=",NA,"=",NA,"=",5.3,"=",5,2021,NA,NA,5.3,NA
"USGS_CAWSC","USGS-11336790",38.09638889,-121.496111,2021-04-07,2021-04-07 12:30:00,0.04,"=",0.341,"=",0.056,"=",40.6,"=",4,2021,0.341,0.056,40.6,0.04
"USGS_CAWSC","USGS-11455276",38.3078583,-121.6924278,2021-08-10,2021-08-10 09:12:00,NA,"=",0.01,"=",NA,"=",NA,"=",8,2021,0.01,NA,NA,NA
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2021-07-21,2021-07-21 14:40:00,0.02,"=",0.11,"=",0.079,"=",NA,"=",7,2021,0.11,0.079,NA,0.02
"USGS_CAWSC","USGS-11313460",38.05944444,-121.5572222,2021-07-26,2021-07-26 09:40:00,0.07,"=",0.08,"=",0.075,"=",14.6,"=",7,2021,0.08,0.075,14.6,0.07
"USGS_CAWSC","USGS-11455146",38.32885,-121.6675306,2021-09-28,2021-09-28 14:42:00,0.03,"=",0.01,"=",0.094,"=",2.8,"=",9,2021,0.01,0.094,2.8,0.03
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2021-07-21,2021-07-21 13:30:00,0.01,"< (estimated)",0.09,"=",0.079,"=",NA,"=",7,2021,0.09,0.079,NA,0
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2021-10-04,2021-10-04 10:36:00,0.01,"< (estimated)",0.04,"=",0.065,"=",1.5,"=",10,2021,0.04,0.065,1.5,0
"USGS_CAWSC","USGS-11447890",38.25769218,-121.5182865,2021-07-15,2021-07-15 11:15:00,NA,"=",NA,"=",NA,"=",2,"=",7,2021,NA,NA,2,NA
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2021-06-08,2021-06-08 10:34:00,NA,"=",NA,"=",NA,"=",2.2,"=",6,2021,NA,NA,2.2,NA
"USGS_CAWSC","USGS-11455385",38.19395556,-121.6580028,2021-10-04,2021-10-04 12:28:00,0.03,"=",0.08,"=",0.059,"=",1.3,"=",10,2021,0.08,0.059,1.3,0.03
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2021-08-10,2021-08-10 16:36:00,NA,"=",0.08,"=",NA,"=",NA,"=",8,2021,0.08,NA,NA,NA
"USGS_CAWSC","USGS-11455146",38.32885,-121.6675306,2021-08-10,2021-08-10 07:52:00,NA,"=",0.01,"=",NA,"=",NA,"=",8,2021,0.01,NA,NA,NA
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2021-08-04,2021-08-04 10:00:00,0.01,"< (estimated)",0.09,"=",0.068,"=",4,"=",8,2021,0.09,0.068,4,0
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2021-06-09,2021-06-09 12:00:00,0.01,"< (estimated)",0.12,"=",0.098,"=",NA,"=",6,2021,0.12,0.098,NA,0
"USGS_CAWSC","USGS-11455385",38.19395556,-121.6580028,2021-08-10,2021-08-10 11:15:00,NA,"=",0.06,"=",NA,"=",NA,"=",8,2021,0.06,NA,NA,NA
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2021-07-22,2021-07-22 12:12:00,0.01,"< (estimated)",0.03,"=",0.087,"=",1.9,"=",7,2021,0.03,0.087,1.9,0
"USGS_CAWSC","USGS-11455385",38.19395556,-121.6580028,2021-07-13,2021-07-13 13:15:00,NA,"=",NA,"=",NA,"=",2.6,"=",7,2021,NA,NA,2.6,NA
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2021-10-05,2021-10-05 08:45:00,0.01,"< (estimated)",0.1,"=",0.075,"=",NA,"=",10,2021,0.1,0.075,NA,0
"DWR_EMP","C9",37.83095,-121.554,2021-03-03,2021-03-03 10:45:00,0.05,"<",1.12,"=",0.099,"=",1.84,"=",3,2021,1.12,0.099,1.84,0.05
"DWR_EMP","C9",37.83095,-121.554,2021-04-01,2021-04-01 09:45:00,0.05,"<",0.845,"=",0.08,"=",1.45,"=",4,2021,0.845,0.08,1.45,0.05
"DWR_EMP","C9",37.83095,-121.554,2021-05-03,2021-05-03 09:45:00,0.05,"<",0.461,"=",0.091,"=",1.04,"=",5,2021,0.461,0.091,1.04,0.05
"DWR_EMP","C9",37.83095,-121.554,2021-06-01,2021-06-01 10:50:00,0.064,"=",0.192,"=",0.089,"=",1.67,"=",6,2021,0.192,0.089,1.67,0.064
"DWR_EMP","C9",37.83095,-121.554,2021-07-14,2021-07-14 09:15:00,0.05,"<",0.107,"=",0.129,"=",7.96,"=",7,2021,0.107,0.129,7.96,0.05
"DWR_EMP","C9",37.83095,-121.554,2021-08-12,2021-08-12 09:30:00,0.05,"<",0.172,"=",0.111,"=",5.4,"=",8,2021,0.172,0.111,5.4,0.05
"DWR_EMP","C9",37.83095,-121.554,2021-09-09,2021-09-09 08:00:00,0.05,"=",0.122,"=",0.095,"=",2.85,"=",9,2021,0.122,0.095,2.85,0.05
"DWR_EMP","C9",37.83095,-121.554,2021-10-11,2021-10-11 11:10:00,0.05,"<",0.115,"=",0.073,"=",2.31,"=",10,2021,0.115,0.073,2.31,0.05
"DWR_EMP","C9",37.83095,-121.554,2021-11-08,2021-11-08 10:00:00,0.052,"=",0.582,"=",0.084,"=",1.18,"=",11,2021,0.582,0.084,1.18,0.052
"DWR_EMP","D12",38.02161,-121.8063,2021-03-04,2021-03-04 08:05:00,0.126,"=",0.575,"=",0.088,"=",4.41,"=",3,2021,0.575,0.088,4.41,0.126
"DWR_EMP","D12",38.02161,-121.8063,2021-04-02,2021-04-02 07:15:00,0.071,"=",0.445,"=",0.077,"=",7.36,"=",4,2021,0.445,0.077,7.36,0.071
"DWR_EMP","D12",38.02161,-121.8063,2021-05-04,2021-05-04 10:15:00,0.071,"=",0.343,"=",0.069,"=",0.79,"=",5,2021,0.343,0.069,0.79,0.071
"DWR_EMP","D12",38.02161,-121.8063,2021-06-02,2021-06-02 09:40:00,0.06,"=",0.336,"=",0.098,"=",2,"=",6,2021,0.336,0.098,2,0.06
"DWR_EMP","D12",38.02161,-121.8063,2021-07-15,2021-07-15 07:45:00,0.05,"<",0.136,"=",0.083,"=",3.79,"=",7,2021,0.136,0.083,3.79,0.05
"DWR_EMP","D12",38.02161,-121.8063,2021-08-13,2021-08-13 07:45:00,0.05,"<",0.069,"=",0.082,"=",3.79,"=",8,2021,0.069,0.082,3.79,0.05
"DWR_EMP","D12",38.02161,-121.8063,2021-09-13,2021-09-13 08:50:00,0.05,"<",0.087,"=",0.09,"=",2.25,"=",9,2021,0.087,0.09,2.25,0.05
"DWR_EMP","D12",38.02161,-121.8063,2021-10-14,2021-10-14 12:25:00,0.05,"<",0.133,"=",0.074,"=",2.04,"=",10,2021,0.133,0.074,2.04,0.05
"DWR_EMP","D12",38.02161,-121.8063,2021-11-09,2021-11-09 08:50:00,0.117,"=",0.513,"=",0.082,"=",1.07,"=",11,2021,0.513,0.082,1.07,0.117
"DWR_EMP","D16",38.0969,-121.6691,2021-03-04,2021-03-04 09:40:00,0.073,"=",0.537,"=",0.083,"=",2.5,"=",3,2021,0.537,0.083,2.5,0.073
"DWR_EMP","D16",38.0969,-121.6691,2021-04-02,2021-04-02 09:00:00,0.05,"<",0.426,"=",0.065,"=",2.21,"=",4,2021,0.426,0.065,2.21,0.05
"DWR_EMP","D16",38.0969,-121.6691,2021-05-04,2021-05-04 12:00:00,0.05,"<",0.281,"=",0.08,"=",1.43,"=",5,2021,0.281,0.08,1.43,0.05
"DWR_EMP","D16",38.0969,-121.6691,2021-06-03,2021-06-03 09:40:00,0.05,"<",0.23,"=",0.085,"=",1.49,"=",6,2021,0.23,0.085,1.49,0.05
"DWR_EMP","D16",38.0969,-121.6691,2021-07-15,2021-07-15 09:50:00,0.05,"<",0.11,"=",0.08,"=",5.32,"=",7,2021,0.11,0.08,5.32,0.05
"DWR_EMP","D16",38.0969,-121.6691,2021-08-13,2021-08-13 10:10:00,0.05,"<",0.078,"=",0.075,"=",9.03,"=",8,2021,0.078,0.075,9.03,0.05
"DWR_EMP","D16",38.0969,-121.6691,2021-09-13,2021-09-13 10:25:00,0.05,"<",0.1,"=",0.083,"=",1.94,"=",9,2021,0.1,0.083,1.94,0.05
"DWR_EMP","D16",38.0969,-121.6691,2021-10-14,2021-10-14 14:20:00,0.05,"<",0.116,"=",0.066,"=",2,"=",10,2021,0.116,0.066,2,0.05
"DWR_EMP","D16",38.0969,-121.6691,2021-11-09,2021-11-09 10:40:00,0.052,"=",0.519,"=",0.077,"=",0.5,"<",11,2021,0.519,0.077,0,0.052
"DWR_EMP","D19",38.04376,-121.6148,2021-03-04,2021-03-04 10:35:00,0.059,"=",0.678,"=",0.083,"=",2.68,"=",3,2021,0.678,0.083,2.68,0.059
"DWR_EMP","D19",38.04376,-121.6148,2021-04-02,2021-04-02 10:05:00,0.05,"<",0.473,"=",0.074,"=",1.94,"=",4,2021,0.473,0.074,1.94,0.05
"DWR_EMP","D19",38.04376,-121.6148,2021-05-04,2021-05-04 12:50:00,0.05,"<",0.264,"=",0.076,"=",1.01,"=",5,2021,0.264,0.076,1.01,0.05
"DWR_EMP","D19",38.04376,-121.6148,2021-06-02,2021-06-02 12:30:00,0.05,"<",0.212,"=",0.081,"=",1.42,"=",6,2021,0.212,0.081,1.42,0.05
"DWR_EMP","D19",38.04376,-121.6148,2021-07-15,2021-07-15 10:50:00,0.05,"<",0.052,"=",0.09,"=",4.31,"=",7,2021,0.052,0.09,4.31,0.05
"DWR_EMP","D19",38.04376,-121.6148,2021-08-13,2021-08-13 11:30:00,0.05,"<",0.05,"<",0.078,"=",15.3,"=",8,2021,0,0.078,15.3,0.05
"DWR_EMP","D19",38.04376,-121.6148,2021-09-13,2021-09-13 11:45:00,0.05,"<",0.078,"=",0.079,"=",2.42,"=",9,2021,0.078,0.079,2.42,0.05
"DWR_EMP","D19",38.04376,-121.6148,2021-10-14,2021-10-14 16:25:00,0.05,"<",0.05,"<",0.055,"=",1.42,"=",10,2021,0,0.055,1.42,0.05
"DWR_EMP","D19",38.04376,-121.6148,2021-11-09,2021-11-09 12:00:00,0.068,"=",0.408,"=",0.062,"=",1.39,"=",11,2021,0.408,0.062,1.39,0.068
"DWR_EMP","D22",38.08453,-121.7391,2021-03-08,2021-03-08 13:00:00,0.095,"=",0.55,"=",0.083,"=",7.71,"=",3,2021,0.55,0.083,7.71,0.095
"DWR_EMP","D22",38.08453,-121.7391,2021-04-06,2021-04-06 12:15:00,0.05,"<",0.408,"=",0.07,"=",12.07,"=",4,2021,0.408,0.07,12.07,0.05
"DWR_EMP","D22",38.08453,-121.7391,2021-05-06,2021-05-06 13:35:00,0.071,"=",0.356,"=",0.073,"=",1.55,"=",5,2021,0.356,0.073,1.55,0.071
"DWR_EMP","D22",38.08453,-121.7391,2021-06-04,2021-06-04 12:30:00,0.055,"=",0.3,"=",0.09,"=",1.97,"=",6,2021,0.3,0.09,1.97,0.055
"DWR_EMP","D22",38.08453,-121.7391,2021-07-19,2021-07-19 13:10:00,0.05,"<",0.05,"<",0.08,"=",2.94,"=",7,2021,0,0.08,2.94,0.05
"DWR_EMP","D22",38.08453,-121.7391,2021-08-17,2021-08-17 13:20:00,0.05,"<",0.081,"=",0.083,"=",2.81,"=",8,2021,0.081,0.083,2.81,0.05
"DWR_EMP","D22",38.08453,-121.7391,2021-09-14,2021-09-14 11:50:00,0.05,"<",0.095,"=",0.073,"=",1.23,"=",9,2021,0.095,0.073,1.23,0.05
"DWR_EMP","D22",38.08453,-121.7391,2021-10-22,2021-10-22 07:10:00,0.05,"<",0.146,"=",0.073,"=",1.32,"=",10,2021,0.146,0.073,1.32,0.05
"DWR_EMP","D22",38.08453,-121.7391,2021-11-12,2021-11-12 13:15:00,0.095,"=",0.534,"=",0.084,"=",0.6,"=",11,2021,0.534,0.084,0.6,0.095
"DWR_EMP","D26",38.07664,-121.5669,2021-03-05,2021-03-05 08:30:00,0.093,"=",0.651,"=",0.082,"=",3.11,"=",3,2021,0.651,0.082,3.11,0.093
"DWR_EMP","D26",38.07664,-121.5669,2021-04-05,2021-04-05 10:15:00,0.05,"<",0.5,"=",0.077,"=",3.43,"=",4,2021,0.5,0.077,3.43,0.05
"DWR_EMP","D26",38.07664,-121.5669,2021-05-05,2021-05-05 10:50:00,0.05,"<",0.33,"=",0.079,"=",2.11,"=",5,2021,0.33,0.079,2.11,0.05
"DWR_EMP","D26",38.07664,-121.5669,2021-06-03,2021-06-03 10:35:00,0.05,"<",0.206,"=",0.089,"=",2.17,"=",6,2021,0.206,0.089,2.17,0.05
"DWR_EMP","D26",38.07664,-121.5669,2021-07-16,2021-07-16 07:55:00,0.05,"<",0.095,"=",0.076,"=",5.53,"=",7,2021,0.095,0.076,5.53,0.05
"DWR_EMP","D26",38.07664,-121.5669,2021-08-16,2021-08-16 10:45:00,0.05,"<",0.076,"=",0.07,"=",13.9,"=",8,2021,0.076,0.07,13.9,0.05
"DWR_EMP","D26",38.07664,-121.5669,2021-09-10,2021-09-10 07:25:00,0.05,"<",0.094,"=",0.071,"=",2.3,"=",9,2021,0.094,0.071,2.3,0.05
"DWR_EMP","D26",38.07664,-121.5669,2021-10-13,2021-10-13 11:20:00,0.05,"<",0.109,"=",0.057,"=",1.67,"=",10,2021,0.109,0.057,1.67,0.05
"DWR_EMP","D26",38.07664,-121.5669,2021-11-10,2021-11-10 09:20:00,0.071,"=",0.49,"=",0.074,"=",0.9,"=",11,2021,0.49,0.074,0.9,0.071
"DWR_EMP","D28A",37.97048,-121.573,2021-03-04,2021-03-04 11:20:00,0.051,"=",0.738,"=",0.076,"=",2.7,"=",3,2021,0.738,0.076,2.7,0.051
"DWR_EMP","D28A",37.97048,-121.573,2021-04-02,2021-04-02 11:00:00,0.05,"<",0.515,"=",0.066,"=",2.05,"=",4,2021,0.515,0.066,2.05,0.05
"DWR_EMP","D28A",37.97048,-121.573,2021-05-04,2021-05-04 13:30:00,0.05,"<",0.196,"=",0.071,"=",1.61,"=",5,2021,0.196,0.071,1.61,0.05
"DWR_EMP","D28A",37.97048,-121.573,2021-06-02,2021-06-02 13:25:00,0.05,"=",0.085,"=",0.077,"=",2.24,"=",6,2021,0.085,0.077,2.24,0.05
"DWR_EMP","D28A",37.97048,-121.573,2021-07-15,2021-07-15 11:40:00,0.05,"<",0.058,"=",0.1,"=",5.43,"=",7,2021,0.058,0.1,5.43,0.05
"DWR_EMP","D28A",37.97048,-121.573,2021-08-13,2021-08-13 12:15:00,0.05,"<",0.084,"=",0.083,"=",15.5,"=",8,2021,0.084,0.083,15.5,0.05
"DWR_EMP","D28A",37.97048,-121.573,2021-09-13,2021-09-13 12:35:00,0.05,"<",0.081,"=",0.076,"=",2.87,"=",9,2021,0.081,0.076,2.87,0.05
"DWR_EMP","D28A",37.97048,-121.573,2021-10-14,2021-10-14 17:05:00,0.05,"<",0.05,"<",0.053,"=",1.64,"=",10,2021,0,0.053,1.64,0.05
"DWR_EMP","D28A",37.97048,-121.573,2021-11-09,2021-11-09 12:45:00,0.062,"=",0.431,"=",0.069,"=",0.72,"=",11,2021,0.431,0.069,0.72,0.062
"DWR_EMP","D4",38.06248,-121.8205,2021-03-08,2021-03-08 11:35:00,0.134,"=",0.582,"=",0.091,"=",4.69,"=",3,2021,0.582,0.091,4.69,0.134
"DWR_EMP","D4",38.06248,-121.8205,2021-04-06,2021-04-06 11:20:00,0.073,"=",0.464,"=",0.085,"=",7.38,"=",4,2021,0.464,0.085,7.38,0.073
"DWR_EMP","D4",38.06248,-121.8205,2021-05-06,2021-05-06 12:00:00,0.096,"=",0.418,"=",0.08,"=",2.28,"=",5,2021,0.418,0.08,2.28,0.096
"DWR_EMP","D4",38.06248,-121.8205,2021-06-04,2021-06-04 11:30:00,0.065,"=",0.396,"=",0.092,"=",3.74,"=",6,2021,0.396,0.092,3.74,0.065
"DWR_EMP","D4",38.06248,-121.8205,2021-07-19,2021-07-19 12:00:00,0.05,"<",0.149,"=",0.087,"=",2.94,"=",7,2021,0.149,0.087,2.94,0.05
"DWR_EMP","D4",38.06248,-121.8205,2021-08-17,2021-08-17 12:30:00,0.05,"<",0.104,"=",0.089,"=",2.91,"=",8,2021,0.104,0.089,2.91,0.05
"DWR_EMP","D4",38.06248,-121.8205,2021-09-14,2021-09-14 10:40:00,0.05,"<",0.125,"=",0.083,"=",2.08,"=",9,2021,0.125,0.083,2.08,0.05
"DWR_EMP","D4",38.06248,-121.8205,2021-10-22,2021-10-22 06:30:00,0.057,"=",0.169,"=",0.083,"=",0.53,"=",10,2021,0.169,0.083,0.53,0.057
"DWR_EMP","D4",38.06248,-121.8205,2021-11-12,2021-11-12 11:50:00,0.118,"=",0.508,"=",0.084,"=",1.42,"=",11,2021,0.508,0.084,1.42,0.118
"DWR_EMP","MD10A",38.04226,-121.4199,2021-03-05,2021-03-05 09:40:00,0.05,"<",0.958,"=",0.105,"=",1.49,"=",3,2021,0.958,0.105,1.49,0.05
"DWR_EMP","MD10A",38.04226,-121.4199,2021-04-05,2021-04-05 11:35:00,0.05,"<",0.64,"=",0.085,"=",1.09,"=",4,2021,0.64,0.085,1.09,0.05
"DWR_EMP","MD10A",38.04226,-121.4199,2021-05-05,2021-05-05 12:15:00,0.05,"<",0.385,"=",0.126,"=",2.41,"=",5,2021,0.385,0.126,2.41,0.05
"DWR_EMP","MD10A",38.04226,-121.4199,2021-06-03,2021-06-03 11:45:00,0.05,"<",0.123,"=",0.129,"=",4.2,"=",6,2021,0.123,0.129,4.2,0.05
"DWR_EMP","MD10A",38.04226,-121.4199,2021-07-16,2021-07-16 09:00:00,0.05,"<",0.07,"=",0.123,"=",3.17,"=",7,2021,0.07,0.123,3.17,0.05
"DWR_EMP","MD10A",38.04226,-121.4199,2021-08-16,2021-08-16 12:00:00,0.05,"<",0.05,"<",0.101,"=",3.14,"=",8,2021,0,0.101,3.14,0.05
"DWR_EMP","MD10A",38.04226,-121.4199,2021-09-10,2021-09-10 09:05:00,0.05,"<",0.05,"<",0.096,"=",1.97,"=",9,2021,0,0.096,1.97,0.05
"DWR_EMP","MD10A",38.04226,-121.4199,2021-10-13,2021-10-13 12:55:00,0.05,"<",0.05,"<",0.071,"=",1.38,"=",10,2021,0,0.071,1.38,0.05
"DWR_EMP","MD10A",38.04226,-121.4199,2021-11-10,2021-11-10 10:45:00,0.092,"=",0.73,"=",0.197,"=",0.68,"=",11,2021,0.73,0.197,0.68,0.092
"DWR_EMP","NZ068",38.14272,-121.6895,2021-03-08,2021-03-08 14:15:00,0.096,"=",0.427,"=",0.082,"=",4.99,"=",3,2021,0.427,0.082,4.99,0.096
"DWR_EMP","NZ068",38.14272,-121.6895,2021-04-06,2021-04-06 13:10:00,0.065,"=",0.333,"=",0.071,"=",5.12,"=",4,2021,0.333,0.071,5.12,0.065
"DWR_EMP","NZ068",38.14272,-121.6895,2021-05-06,2021-05-06 15:00:00,0.05,"<",0.252,"=",0.076,"=",3.88,"=",5,2021,0.252,0.076,3.88,0.05
"DWR_EMP","NZ068",38.14272,-121.6895,2021-06-04,2021-06-04 13:35:00,0.05,"<",0.226,"=",0.095,"=",2.37,"=",6,2021,0.226,0.095,2.37,0.05
"DWR_EMP","NZ068",38.14272,-121.6895,2021-07-19,2021-07-19 14:30:00,0.05,"<",0.104,"=",0.071,"=",3.7,"=",7,2021,0.104,0.071,3.7,0.05
"DWR_EMP","NZ068",38.14272,-121.6895,2021-08-17,2021-08-17 14:45:00,0.05,"<",0.078,"=",0.07,"=",3.08,"=",8,2021,0.078,0.07,3.08,0.05
"DWR_EMP","NZ068",38.14272,-121.6895,2021-09-14,2021-09-14 13:10:00,0.05,"<",0.092,"=",0.072,"=",2.44,"=",9,2021,0.092,0.072,2.44,0.05
"DWR_EMP","NZ068",38.14272,-121.6895,2021-10-22,2021-10-22 08:45:00,0.05,"<",0.131,"=",0.051,"=",1.85,"=",10,2021,0.131,0.051,1.85,0.05
"DWR_EMP","NZ068",38.14272,-121.6895,2021-11-12,2021-11-12 14:40:00,0.058,"=",0.484,"=",0.096,"=",0.81,"=",11,2021,0.484,0.096,0.81,0.058
"DWR_EMP","P8",37.97817,-121.3823,2021-03-05,2021-03-05 11:00:00,0.299,"=",3.33,"=",0.385,"=",1.56,"=",3,2021,3.33,0.385,1.56,0.299
"DWR_EMP","P8",37.97817,-121.3823,2021-04-05,2021-04-05 13:05:00,0.063,"=",2.79,"=",0.292,"=",2.62,"=",4,2021,2.79,0.292,2.62,0.063
"DWR_EMP","P8",37.97817,-121.3823,2021-05-05,2021-05-05 13:40:00,0.05,"<",1.67,"=",0.291,"=",4.73,"=",5,2021,1.67,0.291,4.73,0.05
"DWR_EMP","P8",37.97817,-121.3823,2021-06-03,2021-06-03 13:05:00,0.056,"=",1.48,"=",0.31,"=",4.39,"=",6,2021,1.48,0.31,4.39,0.056
"DWR_EMP","P8",37.97817,-121.3823,2021-07-16,2021-07-16 10:20:00,0.05,"<",1.08,"=",0.217,"=",4.3,"=",7,2021,1.08,0.217,4.3,0.05
"DWR_EMP","P8",37.97817,-121.3823,2021-08-16,2021-08-16 13:30:00,0.05,"<",1.14,"=",0.228,"=",5.56,"=",8,2021,1.14,0.228,5.56,0.05
"DWR_EMP","P8",37.97817,-121.3823,2021-09-10,2021-09-10 11:05:00,0.069,"=",1.85,"=",0.361,"=",3.85,"=",9,2021,1.85,0.361,3.85,0.069
"DWR_EMP","P8",37.97817,-121.3823,2021-10-13,2021-10-13 14:25:00,0.069,"=",2.98,"=",0.455,"=",1.97,"=",10,2021,2.98,0.455,1.97,0.069
"DWR_EMP","P8",37.97817,-121.3823,2021-11-10,2021-11-10 12:10:00,0.118,"=",1.99,"=",0.304,"=",1.25,"=",11,2021,1.99,0.304,1.25,0.118
"DWR_EMP","C3A",38.36771,-121.5205,2021-03-03,2021-03-03 08:45:00,0.269,"=",0.207,"=",0.074,"=",1.21,"=",3,2021,0.207,0.074,1.21,0.269
"DWR_EMP","C3A",38.36771,-121.5205,2021-04-01,2021-04-01 08:00:00,0.19,"=",0.127,"=",0.06,"=",0.6,"=",4,2021,0.127,0.06,0.6,0.19
