Time,B9512000,,B9512000,,B9512000,,B9512000,,B9512000,,B9512000,
6/30/2014 18:15,25.5,1,,,1.4,1,822,1,119.9,1,9.79,1
6/30/2014 18:30,25.5,1,,,1.9,1,826,1,120.8,1,9.86,1
6/30/2014 18:45,25.5,1,,,1.8,1,833,1,120.7,1,9.85,1
6/30/2014 19:00,25.6,1,,,2.1,1,841,1,121.8,1,9.94,1
6/30/2014 19:15,25.6,1,,,1.4,1,846,1,122.1,1,9.96,1
6/30/2014 19:30,25.6,1,,,1.1,1,853,1,122.6,1,10,1
6/30/2014 19:45,25.6,1,,,2.5,1,860,1,121.7,1,9.93,1
6/30/2014 20:00,25.5,1,,,1,1,865,1,121.8,1,9.94,1
6/30/2014 20:15,25.5,1,,,1.3,1,872,1,121.8,1,9.95,1
6/30/2014 20:30,25.5,1,,,1.2,1,874,1,121.9,1,9.95,1
6/30/2014 20:45,25.5,1,,,1.2,1,873,1,122.9,1,10.04,1
6/30/2014 21:00,25.5,1,,,1.2,1,876,1,121.8,1,9.95,1
6/30/2014 21:15,25.5,1,,,0.7,1,875,1,122.8,1,10.03,1
6/30/2014 21:30,25.5,1,,,0.6,1,877,1,120.8,1,9.87,1
6/30/2014 21:45,25.5,1,,,0.7,1,866,1,122.9,1,10.05,1
6/30/2014 22:00,25.5,1,,,0.9,1,862,1,124.6,1,10.18,1
6/30/2014 22:15,25.4,1,,,1,1,856,1,125.1,1,10.23,1
6/30/2014 22:30,25.4,1,,,1,1,858,1,124.2,1,10.16,1
6/30/2014 22:45,25.4,1,,,1.1,1,855,1,122.8,1,10.05,1
6/30/2014 23:00,25.3,1,,,1.7,1,800,1,118.6,1,9.73,1
6/30/2014 23:15,25.2,1,,,1.2,1,773,1,115.5,1,9.49,1
6/30/2014 23:30,25.2,1,,,1,1,799,1,117.9,1,9.68,1
6/30/2014 23:45,25.2,1,,,1.6,1,802,1,117.5,1,9.64,1
7/1/2014 0:00,25.2,1,,,1.3,1,796,1,114.6,1,9.42,1
7/1/2014 0:15,25.1,1,,,2.5,1,785,1,112.2,1,9.23,1
7/1/2014 0:30,25.1,1,,,1.3,1,782,1,110.5,1,9.1,1
7/1/2014 0:45,25.1,1,,,1.7,1,788,1,110.5,1,9.1,1
7/1/2014 1:00,25.1,1,,,1.7,1,795,1,111.1,1,9.14,1
7/1/2014 1:15,25.1,1,,,1.5,1,797,1,111.7,1,9.19,1
7/1/2014 1:30,25.1,1,,,1,1,798,1,110.6,1,9.1,1
7/1/2014 1:45,25.1,1,,,1.7,1,797,1,109.5,1,9.01,1
7/1/2014 2:00,25.1,1,,,1.8,1,795,1,110.4,1,9.09,1
7/1/2014 2:15,25.1,1,,,1.4,1,792,1,110.4,1,9.1,1
7/1/2014 2:30,25,1,,,1.4,1,786,1,109.8,1,9.05,1
7/1/2014 2:45,25,1,,,1.7,1,781,1,108.8,1,8.97,1
7/1/2014 3:00,25,1,,,2,1,782,1,109.3,1,9.01,1
7/1/2014 3:15,25,1,,,1.7,1,796,1,113.8,1,9.38,1
7/1/2014 3:30,25,1,,,2.2,1,806,1,114,1,9.4,1
7/1/2014 3:45,25,1,,,1.9,1,815,1,113.7,1,9.38,1
7/1/2014 4:00,24.9,1,,,2.1,1,823,1,113.6,1,9.38,1
7/1/2014 4:15,24.9,1,,,3.4,1,828,1,113.1,1,9.34,1
7/1/2014 4:30,24.8,1,,,1.8,1,834,1,112,1,9.26,1
7/1/2014 4:45,24.7,1,,,3.2,1,841,1,109.5,1,9.08,1
7/1/2014 5:00,24.7,1,,,1.7,1,847,1,108.1,1,8.97,1
7/1/2014 5:15,24.6,1,,,2,1,857,1,106.8,1,8.87,1
7/1/2014 5:30,24.5,1,,,1.8,1,871,1,105.1,1,8.74,1
7/1/2014 5:45,24.5,1,,,1.7,1,878,1,103.4,1,8.6,1
7/1/2014 6:00,24.5,1,,,1.7,1,885,1,102.1,1,8.5,1
7/1/2014 6:15,24.4,1,,,1.5,1,887,1,101.6,1,8.46,1
7/1/2014 6:30,24.4,1,,,1,1,890,1,100.5,1,8.38,1
7/1/2014 6:45,24.3,1,,,1.2,1,891,1,98.9,1,8.25,1
7/1/2014 7:00,24.3,1,,,1.1,1,893,1,97.9,1,8.17,1
7/1/2014 7:15,24.3,1,,,0.8,1,895,1,97.9,1,8.17,1
7/1/2014 7:30,24.3,1,,,1.3,1,896,1,97.5,1,8.15,1
7/1/2014 7:45,24.3,1,,,1.1,1,899,1,96.6,1,8.07,1
7/1/2014 8:00,24.3,1,,,1.2,1,894,1,97.4,1,8.13,1
7/1/2014 8:15,24.3,1,,,1.3,1,894,1,98.6,1,8.23,1
7/1/2014 8:30,24.2,1,,,1.5,1,854,1,99.7,1,8.34,1
7/1/2014 8:45,24.3,1,,,1.8,1,855,1,99.3,1,8.29,1
7/1/2014 9:00,24.2,1,,,1.8,1,797,1,99.7,1,8.34,1
7/1/2014 9:15,24.3,1,,,2,1,820,1,101.6,1,8.48,1
7/1/2014 9:30,24.4,1,,,2,1,820,1,102.4,1,8.54,1
7/1/2014 9:45,24.5,1,,,1.9,1,818,1,102.1,1,8.5,1
7/1/2014 10:00,24.5,1,,,2,1,822,1,102.9,1,8.56,1
7/1/2014 10:15,24.6,1,,,2.1,1,828,1,103.8,1,8.63,1
7/1/2014 10:30,24.6,1,,,2.8,1,830,1,104.6,1,8.68,1
7/1/2014 10:45,24.7,1,,,2.5,1,823,1,104.4,1,8.66,1
7/1/2014 11:00,24.7,1,,,3.9,1,818,1,104.8,1,8.68,1
7/1/2014 11:15,24.8,1,,,2.1,1,816,1,105.4,1,8.73,1
7/1/2014 11:30,24.8,1,,,2,1,812,1,105.8,1,8.76,1
7/1/2014 11:45,24.9,1,,,2.8,1,805,1,105.1,1,8.68,1
7/1/2014 12:00,24.9,1,,,2.3,1,796,1,104.6,1,8.64,1
7/1/2014 12:15,24.9,1,,,4.1,1,789,1,104.2,1,8.61,1
7/1/2014 12:30,24.9,1,,,6.2,1,784,1,103.4,1,8.53,1
7/1/2014 12:45,25,1,,,2.5,1,780,1,102.8,1,8.48,1
7/1/2014 13:00,25,1,,,2.6,1,777,1,102.4,1,8.44,1
7/1/2014 13:15,25,1,,,2.6,1,776,1,102.6,1,8.46,1
7/1/2014 13:30,25,1,,,2.1,1,774,1,102.2,1,8.42,1
7/1/2014 13:45,25.1,1,,,1.8,1,774,1,101.9,1,8.4,1
7/1/2014 14:00,25.1,1,,,3.9,1,773,1,100.8,1,8.31,1
7/1/2014 14:15,25.1,1,,,1.8,1,773,1,101.6,1,8.37,1
7/1/2014 14:30,25.1,1,,,1.9,1,773,1,101.6,1,8.36,1
7/1/2014 14:45,25.1,1,,,1.6,1,773,1,100.5,1,8.27,1
7/1/2014 15:00,25.1,1,,,1.7,1,773,1,99.8,1,8.21,1
7/1/2014 15:15,25.1,1,,,2.9,1,772,1,100,1,8.24,1
7/1/2014 15:30,25.1,1,,,1.2,1,772,1,100.7,1,8.29,1
7/1/2014 15:45,25.1,1,,,1.7,1,771,1,100.4,1,8.26,1
7/1/2014 16:00,25.1,1,,,2.1,1,771,1,100.8,1,8.29,1
7/1/2014 16:15,25.1,1,,,2.3,1,770,1,101,1,8.31,1
7/1/2014 16:30,25.1,1,,,3.1,1,770,1,100.8,1,8.3,1
7/1/2014 16:45,25.1,1,,,2.3,1,778,1,101.7,1,8.38,1
7/1/2014 17:00,25.1,1,,,1.9,1,784,1,103.3,1,8.5,1
7/1/2014 17:15,25.1,1,,,2.2,1,789,1,104.3,1,8.59,1
7/1/2014 17:30,25.1,1,,,2.3,1,794,1,105.8,1,8.71,1
7/1/2014 17:45,25.1,1,,,2.4,1,802,1,107.3,1,8.84,1
7/1/2014 18:00,25.1,1,,,1.9,1,808,1,108,1,8.89,1
7/1/2014 18:15,25.1,1,,,1.8,1,815,1,108.9,1,8.97,1
7/1/2014 18:30,25,1,,,1.6,1,823,1,109.4,1,9.01,1
7/1/2014 18:45,25,1,,,2.4,1,832,1,110.1,1,9.07,1
7/1/2014 19:00,25,1,,,2,1,839,1,109.9,1,9.06,1
7/1/2014 19:15,25,1,,,1.7,1,848,1,110,1,9.07,1
7/1/2014 19:30,25,1,,,1.8,1,853,1,109.4,1,9.02,1
7/1/2014 19:45,25,1,,,2.3,1,861,1,109.4,1,9.03,1
7/1/2014 20:00,24.9,1,,,1.8,1,868,1,109.2,1,9.01,1
7/1/2014 20:15,24.9,1,,,2.2,1,873,1,109.4,1,9.03,1
7/1/2014 20:30,24.9,1,,,1.5,1,877,1,109.3,1,9.03,1
7/1/2014 20:45,24.9,1,,,1.3,1,882,1,108.8,1,8.99,1
7/1/2014 21:00,24.9,1,,,1.4,1,884,1,109,1,9.01,1
7/1/2014 21:15,24.8,1,,,0.9,1,882,1,110.4,1,9.13,1
7/1/2014 21:30,24.8,1,,,0.7,1,882,1,109.8,1,9.08,1
7/1/2014 21:45,24.8,1,,,0.8,1,880,1,110,1,9.1,1
7/1/2014 22:00,24.8,1,,,1.4,1,879,1,110.1,1,9.11,1
7/1/2014 22:15,24.8,1,,,1,1,870,1,113.1,1,9.36,1
7/1/2014 22:30,24.8,1,,,1,1,869,1,113.2,1,9.37,1
7/1/2014 22:45,24.7,1,,,1.1,1,863,1,112.4,1,9.31,1
7/1/2014 23:00,24.7,1,,,0.9,1,857,1,112.9,1,9.35,1
7/1/2014 23:15,24.7,1,,,2.2,1,820,1,113,1,9.37,1
7/1/2014 23:30,24.6,1,,,1.3,1,811,1,112.8,1,9.36,1
7/1/2014 23:45,24.7,1,,,1.4,1,832,1,112.3,1,9.32,1
7/2/2014 0:00,24.6,1,,,1.6,1,820,1,111.6,1,9.26,1
7/2/2014 0:15,24.7,1,,,1.6,1,821,1,109.9,1,9.12,1
7/2/2014 0:30,24.6,1,,,1.5,1,810,1,108.1,1,8.97,1
7/2/2014 0:45,24.6,1,,,1.4,1,818,1,107.9,1,8.96,1
7/2/2014 1:00,24.6,1,,,2.2,1,819,1,107.5,1,8.92,1
7/2/2014 1:15,24.6,1,,,1.3,1,815,1,106.9,1,8.87,1
7/2/2014 1:30,24.6,1,,,1.5,1,810,1,105.6,1,8.77,1
7/2/2014 1:45,24.6,1,,,1.5,1,804,1,103.9,1,8.63,1
7/2/2014 2:00,24.6,1,,,1.6,1,797,1,103,1,8.56,1
7/2/2014 2:15,24.6,1,,,1.3,1,797,1,102.9,1,8.56,1
7/2/2014 2:30,24.6,1,,,2.1,1,798,1,103.1,1,8.56,1
7/2/2014 2:45,24.6,1,,,1.3,1,801,1,102,1,8.48,1
7/2/2014 3:00,24.6,1,,,1.3,1,798,1,101.2,1,8.41,1
7/2/2014 3:15,24.5,1,,,1.4,1,794,1,101.5,1,8.44,1
7/2/2014 3:30,24.5,1,,,1.4,1,788,1,101.3,1,8.43,1
7/2/2014 3:45,24.5,1,,,1.6,1,792,1,101.4,1,8.44,1
7/2/2014 4:00,24.5,1,,,1.5,1,795,1,101.7,1,8.47,1
7/2/2014 4:15,24.5,1,,,1.7,1,797,1,102.4,1,8.53,1
7/2/2014 4:30,24.4,1,,,2,1,800,1,103.5,1,8.63,1
7/2/2014 4:45,24.4,1,,,2,1,802,1,103.5,1,8.63,1
7/2/2014 5:00,24.3,1,,,2.1,1,808,1,103.3,1,8.63,1
7/2/2014 5:15,24.2,1,,,6.4,1,812,1,103.4,1,8.65,1
7/2/2014 5:30,24.1,1,,,2.3,1,820,1,102.8,1,8.61,1
7/2/2014 5:45,24,1,,,2.1,1,830,1,101.4,1,8.51,1
7/2/2014 6:00,24,1,,,2.9,1,838,1,100.5,1,8.45,1
7/2/2014 6:15,23.9,1,,,2.5,1,845,1,99.6,1,8.39,1
7/2/2014 6:30,23.8,1,,,2.2,1,849,1,98.4,1,8.3,1
7/2/2014 6:45,23.7,1,,,2,1,851,1,96.7,1,8.17,1
7/2/2014 7:00,23.6,1,,,1.3,1,852,1,95.8,1,8.1,1
7/2/2014 7:15,23.6,1,,,1,1,852,1,95.9,1,8.12,1
7/2/2014 7:30,23.6,1,,,1.2,1,854,1,95.2,1,8.06,1
7/2/2014 7:45,23.6,1,,,1.7,1,855,1,94.8,1,8.03,1
7/2/2014 8:00,23.6,1,,,1,1,857,1,93.2,1,7.89,1
7/2/2014 8:15,23.6,1,,,1,1,857,1,94.8,1,8.02,1
7/2/2014 8:30,23.6,1,,,1.8,1,855,1,95.9,1,8.11,1
7/2/2014 8:45,23.7,1,,,3.7,1,854,1,96.3,1,8.14,1
7/2/2014 9:00,23.7,1,,,1.9,1,851,1,96.6,1,8.16,1
7/2/2014 9:15,23.8,1,,,5.9,1,827,1,96.3,1,8.11,1
7/2/2014 9:30,23.9,1,,,2.1,1,766,1,95.1,1,8,1
7/2/2014 9:45,23.9,1,,,2.1,1,808,1,97,1,8.16,1
7/2/2014 10:00,24,1,,,2,1,819,1,98.4,1,8.26,1
7/2/2014 10:15,24.1,1,,,2.6,1,811,1,98.7,1,8.27,1
7/2/2014 10:30,24.2,1,,,2.7,1,806,1,98.9,1,8.28,1
7/2/2014 10:46,24.2,1,,,3.1,1,809,1,99.3,1,8.31,1
7/2/2014 11:01,24.3,1,,,2.8,1,809,1,100,1,8.35,1
7/2/2014 11:15,24.4,1,,,3,1,806,1,100,1,8.35,1
7/2/2014 11:31,24.4,1,,,2.8,1,801,1,100.3,1,8.36,1
7/2/2014 11:45,24.5,1,,,2.8,1,802,1,100.8,1,8.39,1
7/2/2014 12:01,24.5,1,,,3.1,1,800,1,101.2,1,8.42,1
7/2/2014 12:15,24.6,1,,,2.9,1,796,1,100.5,1,8.35,1
7/2/2014 12:31,24.7,1,,,2.9,1,788,1,99.8,1,8.28,1
7/2/2014 12:45,24.7,1,,,3.1,1,785,1,99.5,1,8.25,1
7/2/2014 13:01,24.8,1,,,2.8,1,783,1,99.1,1,8.21,1
7/2/2014 13:15,24.8,1,,,3.1,1,782,1,98.5,1,8.15,1
7/2/2014 13:31,24.9,1,,,2.8,1,780,1,98.4,1,8.14,1
7/2/2014 13:45,24.9,1,,,2.9,1,777,1,98,1,8.1,1
7/2/2014 14:01,24.9,1,,,2.7,1,777,1,98,1,8.09,1
7/2/2014 14:15,25,1,,,2.8,1,777,1,98.1,1,8.09,1
7/2/2014 14:31,25,1,,,2.3,1,776,1,97.5,1,8.04,1
7/2/2014 14:45,25,1,,,2.1,1,776,1,97.6,1,8.04,1
7/2/2014 15:01,25,1,,,2.6,1,776,1,97.4,1,8.03,1
7/2/2014 15:15,25,1,,,2.3,1,776,1,97.1,1,8,1
7/2/2014 15:31,25,1,,,3.7,1,776,1,96.8,1,7.98,1
7/2/2014 15:45,25,1,,,2.3,1,776,1,96.9,1,7.98,1
7/2/2014 16:01,25.1,1,,,2.6,1,776,1,97.4,1,8.02,1
7/2/2014 16:15,25.1,1,,,3.5,1,775,1,97.1,1,7.99,1
7/2/2014 16:31,25,1,,,2.7,1,775,1,96.7,1,7.97,1
7/2/2014 16:45,25,1,,,2.5,1,774,1,96.7,1,7.98,1
7/2/2014 17:01,25,1,,,2.8,1,775,1,96.7,1,7.98,1
7/2/2014 17:15,24.9,1,,,2.7,1,779,1,98.2,1,8.11,1
7/2/2014 17:31,24.9,1,,,2.5,1,782,1,99.7,1,8.24,1
7/2/2014 17:45,24.9,1,,,2.6,1,784,1,100.4,1,8.3,1
7/2/2014 18:01,24.9,1,,,2.4,1,788,1,102.1,1,8.44,1
7/2/2014 18:15,24.8,1,,,2.6,1,792,1,103.1,1,8.53,1
7/2/2014 18:31,24.8,1,,,2.1,1,799,1,105.2,1,8.7,1
7/2/2014 18:45,24.8,1,,,2.3,1,803,1,105.6,1,8.74,1
7/2/2014 19:01,24.8,1,,,2.1,1,808,1,106.8,1,8.84,1
7/2/2014 19:15,24.7,1,,,2.4,1,811,1,107.7,1,8.92,1
7/2/2014 19:31,24.7,1,,,2.1,1,817,1,108.7,1,9.01,1
7/2/2014 19:45,24.7,1,,,2.1,1,822,1,109.1,1,9.04,1
7/2/2014 20:01,24.7,1,,,1.8,1,827,1,109.4,1,9.07,1
7/2/2014 20:15,24.6,1,,,1.8,1,831,1,111.1,1,9.22,1
7/2/2014 20:31,24.6,1,,,1.6,1,836,1,111.7,1,9.27,1
7/2/2014 20:45,24.6,1,,,2,1,843,1,110.7,1,9.19,1
7/2/2014 21:01,24.6,1,,,1.4,1,847,1,110.5,1,9.18,1
7/2/2014 21:15,24.6,1,,,1.7,1,854,1,109.7,1,9.12,1
7/2/2014 21:31,24.5,1,,,1.7,1,856,1,109.9,1,9.14,1
7/2/2014 21:45,24.5,1,,,1.5,1,859,1,110,1,9.15,1
7/2/2014 22:01,24.5,1,,,1.2,1,864,1,109.2,1,9.08,1
7/2/2014 22:15,24.5,1,,,1,1,866,1,108.4,1,9.02,1
7/2/2014 22:31,24.5,1,,,1.3,1,851,1,113.3,1,9.43,1
7/2/2014 22:45,24.5,1,,,1.2,1,850,1,112.4,1,9.36,1
7/2/2014 23:01,24.5,1,,,1.4,1,842,1,113.7,1,9.46,1
7/2/2014 23:15,24.5,1,,,1.2,1,840,1,113.6,1,9.45,1
7/2/2014 23:31,24.5,1,,,1.4,1,818,1,112.3,1,9.35,1
7/2/2014 23:45,24.5,1,,,1.5,1,753,1,109.9,1,9.15,1
7/3/2014 0:01,24.5,1,,,1.7,1,783,1,110.3,1,9.19,1
7/3/2014 0:15,24.5,1,,,1.7,1,804,1,111,1,9.25,1
7/3/2014 0:31,24.5,1,,,1.8,1,795,1,109.4,1,9.11,1
7/3/2014 0:45,24.5,1,,,1.7,1,797,1,108.2,1,9,1
7/3/2014 1:01,24.5,1,,,1.9,1,782,1,104.5,1,8.69,1
7/3/2014 1:15,24.5,1,,,2.5,1,786,1,104.5,1,8.7,1
7/3/2014 1:31,24.5,1,,,1.7,1,790,1,104.3,1,8.68,1
7/3/2014 1:45,24.5,1,,,1.7,1,787,1,103.2,1,8.59,1
7/3/2014 2:01,24.5,1,,,1.8,1,780,1,101.4,1,8.44,1
7/3/2014 2:15,24.5,1,,,2.5,1,777,1,100.6,1,8.37,1
7/3/2014 2:31,24.5,1,,,1.7,1,777,1,100.1,1,8.33,1
7/3/2014 2:45,24.5,1,,,2.3,1,776,1,99.7,1,8.3,1
7/3/2014 3:01,24.5,1,,,1.7,1,774,1,98.3,1,8.17,1
7/3/2014 3:15,24.5,1,,,1.9,1,773,1,97.4,1,8.1,1
7/3/2014 3:31,24.5,1,,,1.8,1,773,1,95,1,7.9,1
7/3/2014 3:45,24.6,1,,,1.2,1,772,1,93.9,1,7.81,1
7/3/2014 4:01,24.5,1,,,1.7,1,770,1,96.4,1,8.02,1
7/3/2014 4:15,24.5,1,,,11.2,1,768,1,97.6,1,8.12,1
7/3/2014 4:31,24.5,1,,,1.7,1,771,1,98.3,1,8.18,1
7/3/2014 4:45,24.5,1,,,1.8,1,773,1,98.6,1,8.21,1
7/3/2014 5:01,24.4,1,,,1.8,1,773,1,98.3,1,8.19,1
7/3/2014 5:15,24.4,1,,,2,1,775,1,98.9,1,8.24,1
7/3/2014 5:31,24.4,1,,,2,1,784,1,101.1,1,8.43,1
7/3/2014 5:45,24.3,1,,,1.8,1,788,1,102.5,1,8.55,1
7/3/2014 6:01,24.3,1,,,2,1,791,1,103,1,8.6,1
7/3/2014 6:15,24.3,1,,,2,1,792,1,103.1,1,8.62,1
7/3/2014 6:31,24.3,1,,,2.2,1,794,1,103.2,1,8.63,1
7/3/2014 6:45,24.2,1,,,2.4,1,801,1,103.3,1,8.64,1
7/3/2014 7:01,24.2,1,,,2.9,1,809,1,102.8,1,8.61,1
7/3/2014 7:15,24.1,1,,,1.8,1,813,1,102.6,1,8.59,1
7/3/2014 7:31,24.1,1,,,2.1,1,820,1,101.8,1,8.54,1
7/3/2014 7:45,24.1,1,,,2.1,1,823,1,101.5,1,8.51,1
7/3/2014 8:01,24.1,1,,,2,1,826,1,100.9,1,8.46,1
7/3/2014 8:15,24.1,1,,,1.2,1,829,1,100.7,1,8.45,1
7/3/2014 8:31,24.1,1,,,1.7,1,829,1,101.3,1,8.49,1
7/3/2014 8:45,24.1,1,,,3.5,1,831,1,100.6,1,8.44,1
7/3/2014 9:01,24.1,1,,,1.2,1,830,1,100.2,1,8.4,1
7/3/2014 9:15,24.2,1,,,1.8,1,829,1,101.1,1,8.47,1
7/3/2014 9:31,24.2,1,,,2.8,1,826,1,101.4,1,8.48,1
7/3/2014 9:45,24.2,1,,,1.7,1,824,1,101.6,1,8.5,1
7/3/2014 10:01,24.3,1,,,1.7,1,817,1,101.7,1,8.5,1
7/3/2014 10:15,24.3,1,,,2,1,798,1,100.6,1,8.4,1
7/3/2014 10:31,24.4,1,,,2.5,1,766,1,98.7,1,8.23,1
7/3/2014 10:45,24.4,1,,,2.4,1,779,1,100.6,1,8.38,1
7/3/2014 11:01,24.5,1,,,2.5,1,787,1,101.2,1,8.42,1
7/3/2014 11:15,24.5,1,,,2.8,1,784,1,101.3,1,8.42,1
7/3/2014 11:31,24.6,1,,,2.9,1,781,1,101.4,1,8.43,1
7/3/2014 11:45,24.6,1,,,2.7,1,780,1,101.3,1,8.41,1
7/3/2014 12:01,24.7,1,,,2.5,1,781,1,101.3,1,8.41,1
7/3/2014 12:15,24.7,1,,,2.5,1,774,1,101.2,1,8.39,1
7/3/2014 12:31,24.8,1,,,2.5,1,766,1,101,1,8.35,1
7/3/2014 12:45,24.9,1,,,2.6,1,765,1,101.2,1,8.36,1
7/3/2014 13:01,24.9,1,,,2.3,1,777,1,101.1,1,8.34,1
7/3/2014 13:15,25,1,,,2.6,1,772,1,100.3,1,8.27,1
7/3/2014 13:31,25.1,1,,,2.9,1,772,1,99.9,1,8.23,1
7/3/2014 13:45,25.1,1,,,3.1,1,769,1,98.9,1,8.14,1
7/3/2014 14:01,25.1,1,,,2.3,1,771,1,98.4,1,8.09,1
7/3/2014 14:15,25.2,1,,,3,1,764,1,98.3,1,8.07,1
7/3/2014 14:31,25.2,1,,,2.9,1,763,1,97.8,1,8.03,1
7/3/2014 14:45,25.3,1,,,2.5,1,764,1,97.7,1,8.01,1
7/3/2014 15:01,25.3,1,,,2.9,1,763,1,97.5,1,7.99,1
7/3/2014 15:15,25.3,1,,,3.1,1,764,1,97.4,1,7.98,1
7/3/2014 15:31,25.4,1,,,3.8,1,766,1,97.4,1,7.97,1
7/3/2014 15:45,25.4,1,,,2.5,1,766,1,97,1,7.94,1
7/3/2014 16:01,25.4,1,,,2.3,1,766,1,96.4,1,7.89,1
7/3/2014 16:15,25.4,1,,,2.3,1,767,1,97.2,1,7.96,1
7/3/2014 16:31,25.4,1,,,2.4,1,765,1,96.9,1,7.94,1
7/3/2014 16:45,25.4,1,,,2.6,1,765,1,97.1,1,7.95,1
7/3/2014 17:01,25.3,1,,,2.6,1,763,1,96.9,1,7.94,1
7/3/2014 17:15,25.3,1,,,3.1,1,762,1,96.6,1,7.92,1
7/3/2014 17:31,25.3,1,,,2.6,1,763,1,96.9,1,7.95,1
7/3/2014 17:45,25.2,1,,,2.9,1,765,1,98.5,1,8.09,1
7/3/2014 18:01,25.2,1,,,2.6,1,765,1,100.5,1,8.26,1
7/3/2014 18:15,25.2,1,,,2.5,1,766,1,102.1,1,8.4,1
7/3/2014 18:31,25.1,1,,,2.9,1,769,1,103.6,1,8.52,1
7/3/2014 18:45,25.1,1,,,2.6,1,774,1,105.1,1,8.64,1
7/3/2014 19:01,25.1,1,,,2.4,1,783,1,107.1,1,8.81,1
7/3/2014 19:15,25.1,1,,,2.8,1,798,1,108.5,1,8.92,1
7/3/2014 19:31,25.1,1,,,2.5,1,799,1,110.5,1,9.09,1
7/3/2014 19:45,25.1,1,,,2.1,1,802,1,111.7,1,9.19,1
7/3/2014 20:01,25.1,1,,,2.3,1,798,1,112.3,1,9.25,1
7/3/2014 20:15,25.1,1,,,2.3,1,810,1,112.8,1,9.29,1
7/3/2014 20:31,25.1,1,,,2.5,1,815,1,112.7,1,9.28,1
7/3/2014 20:45,25,1,,,2.3,1,822,1,112.5,1,9.27,1
7/3/2014 21:01,25,1,,,2.3,1,826,1,114.2,1,9.41,1
7/3/2014 21:15,25,1,,,2.1,1,834,1,112.8,1,9.29,1
7/3/2014 21:31,25,1,,,2,1,840,1,111.8,1,9.22,1
7/3/2014 21:45,25,1,,,1.5,1,847,1,111.8,1,9.21,1
7/3/2014 22:01,25,1,,,1.7,1,849,1,111.8,1,9.22,1
7/3/2014 22:15,25,1,,,2,1,854,1,112,1,9.23,1
7/3/2014 22:31,25,1,,,1.3,1,855,1,112.1,1,9.25,1
7/3/2014 22:45,25,1,,,1.1,1,855,1,112.1,1,9.25,1
7/3/2014 23:01,25,1,,,1.2,1,855,1,110.5,1,9.12,1
7/3/2014 23:15,24.9,1,,,1.5,1,835,1,117.6,1,9.7,1
7/3/2014 23:31,24.9,1,,,1.3,1,832,1,118.8,1,9.8,1
7/3/2014 23:45,24.9,1,,,1.4,1,830,1,117.7,1,9.71,1
7/4/2014 0:01,24.9,1,,,1.8,1,825,1,116.4,1,9.61,1
7/4/2014 0:15,24.9,1,,,1.4,1,798,1,115.1,1,9.51,1
7/4/2014 0:31,24.8,1,,,1.5,1,737,1,114.5,1,9.47,1
7/4/2014 0:45,24.9,1,,,1.6,1,760,1,115,1,9.51,1
7/4/2014 1:01,24.9,1,,,1.7,1,772,1,114,1,9.42,1
7/4/2014 1:15,24.9,1,,,1.8,1,781,1,113.7,1,9.4,1
7/4/2014 1:31,24.9,1,,,2,1,775,1,109.5,1,9.05,1
7/4/2014 1:45,24.9,1,,,2.6,1,778,1,109.1,1,9.02,1
7/4/2014 2:01,24.9,1,,,1.7,1,786,1,109.5,1,9.05,1
7/4/2014 2:15,24.8,1,,,1.9,1,788,1,109.3,1,9.04,1
7/4/2014 2:31,24.8,1,,,2,1,783,1,107.3,1,8.87,1
7/4/2014 2:45,24.8,1,,,2,1,779,1,106.2,1,8.79,1
7/4/2014 3:01,24.8,1,,,1.8,1,777,1,105.2,1,8.7,1
7/4/2014 3:15,24.8,1,,,2.1,1,776,1,104.7,1,8.66,1
7/4/2014 3:31,24.8,1,,,1.8,1,772,1,103.7,1,8.59,1
7/4/2014 3:45,24.8,1,,,3.2,1,772,1,103.2,1,8.54,1
7/4/2014 4:01,24.8,1,,,2,1,761,1,100.4,1,8.31,1
7/4/2014 4:15,24.8,1,,,2.8,1,760,1,99.2,1,8.21,1
7/4/2014 4:31,24.8,1,,,1.6,1,759,1,98.3,1,8.14,1
7/4/2014 4:45,24.8,1,,,6.6,1,760,1,97.4,1,8.06,1
7/4/2014 5:01,24.7,1,,,1.7,1,759,1,94.2,1,7.81,1
7/4/2014 5:15,24.7,1,,,1.5,1,758,1,98.1,1,8.13,1
7/4/2014 5:31,24.7,1,,,1.6,1,761,1,99.2,1,8.23,1
7/4/2014 5:45,24.7,1,,,1.6,1,760,1,99,1,8.21,1
7/4/2014 6:01,24.7,1,,,1.7,1,762,1,99.5,1,8.26,1
7/4/2014 6:15,24.7,1,,,2.6,1,761,1,99.5,1,8.26,1
7/4/2014 6:31,24.7,1,,,1.7,1,767,1,102,1,8.46,1
7/4/2014 6:45,24.6,1,,,2.1,1,770,1,103.3,1,8.57,1
7/4/2014 7:01,24.6,1,,,1.5,1,772,1,103.1,1,8.56,1
7/4/2014 7:15,24.6,1,,,1.7,1,772,1,103.7,1,8.62,1
7/4/2014 7:31,24.5,1,,,2,1,775,1,104.3,1,8.67,1
7/4/2014 7:45,24.5,1,,,1.7,1,779,1,104.2,1,8.67,1
7/4/2014 8:01,24.5,1,,,2.5,1,787,1,103.9,1,8.65,1
7/4/2014 8:15,24.4,1,,,1.4,1,795,1,103.7,1,8.65,1
