Case_ID,CaseStartDate,WaterBodyName,Landmarks,ReportObservationDate,BloomReport_ID,CountyName,RegionName,Latitude,Longitude,WBTypeName,WaterBodyManager,RecLandManager,AdvisoryRecommendedType,AdvisoryRecommendedDate,AdvisoryLevelCurrentOnMap
478,1/1/2020,Lake Hemet,"Lake Hemet, north west shore",6/24/2020,2285,Riverside,Region 8 - Santa Ana,33.66618,-116.7419,Reservoir,Unknown,Unknown,Caution,7/8/2020,Last verified >90 days ago
477,1/1/2020,Lake Evans,"Lake Evans, East Boat Dock",1/7/2020,2209,Kern,Region 5 - Central Valley,35.23427,-119.29263,Reservoir,County Environmental Health Department,Local Park and Recreation Department,None,NaT,None
477,1/1/2020,Lake Evans,"Lake Evans, West Jet Ski Dock",1/7/2020,2210,Kern,Region 5 - Central Valley,35.23623,-119.30173,Reservoir,County Environmental Health Department,Local Park and Recreation Department,None,NaT,None
476,1/1/2020,Lake Elsinore,"Lake Elsinore, Elmgrove Beach",9/3/2020,2634,Riverside,Region 8 - Santa Ana,33.667369,-117.33735,Reservoir,Unknown,City Department,Caution,6/30/2021,Last verified >90 days ago
476,1/1/2020,Lake Elsinore,"Lake Elsinore, Launch Point (La Laguna Beach)",9/3/2020,2635,Riverside,Region 8 - Santa Ana,33.671406,-117.3705,Reservoir,Unknown,City Department,Caution,7/19/2021,Last verified >90 days ago
476,1/1/2020,Lake Elsinore ,Lake Elsinore - Inlet Channel,8/31/2020,2545,Riverside,Region 8 - Santa Ana,33.656111,-117.30444,Reservoir,Unknown,Unknown,Caution,6/16/2021,Last verified >90 days ago
476,1/1/2020,Lake Elsinore,"Lake Elsinore, Inlet Channel",8/31/2020,2431,Riverside,Region 8 - Santa Ana,33.656111,-117.30444,Reservoir,City Department,City Department,Danger,9/3/2020,Last verified >90 days ago
476,1/1/2020,Lake Elsinore,"Lake Elsinore, at Marina and RV Park",6/29/2020,2286,Riverside,Region 8 - Santa Ana,33.66765,-117.3783,Reservoir,Unknown,City Department,Caution,7/2/2020,Last verified >90 days ago
476,1/1/2020,Lake Elsinore,Lake Elsinore Marina and RV Park,6/29/2020,2547,Riverside,Region 8 - Santa Ana,33.66765,-117.3783,Reservoir,Unknown,City Department,Caution,6/30/2021,Last verified >90 days ago
476,1/1/2020,Lake Elsinore,"Lake Elsinore, at Perret Park",6/29/2020,2287,Riverside,Region 8 - Santa Ana,33.641783,-117.34385,Reservoir,Unknown,City Department,Caution,9/3/2020,Last verified >90 days ago
476,1/1/2020,Lake Elsinore,Lake Elsinore Perret Park,6/29/2020,2546,Riverside,Region 8 - Santa Ana,33.641783,-117.34385,Reservoir,Unknown,City Department,Caution,6/30/2021,Last verified >90 days ago
475,1/1/2020,Cucamonga-Guasti Regional Park Lakes,Cucamonga-Guasti Regional Park Lakes,6/25/2020,2284,San Bernardino,Region 8 - Santa Ana,34.073491,-117.591,Reservoir,Unknown,Local Park and Recreation Department,Caution,8/6/2020,Last verified >90 days ago
474,1/1/2020,Carbon Canyon Channel,"Carbon Canyon Channel, Peyton Drive to the west and Pipeline Avenue to the east",7/30/2020,2359,San Bernardino,Region 8 - Santa Ana,,,,County Environmental Health Department,Unknown,NA - refer to Report Details,9/1/2020,Last verified >90 days ago
473,1/1/2020,Canyon Lake,Canyon Lake-Roadrunner Park-Swim Beach,9/23/2020,2473,Riverside,Region 8 - Santa Ana,33.68054,-117.25776,Reservoir,Unknown,Unknown,None,10/2/2020,Last verified >90 days ago
473,1/1/2020,Canyon Lake,Canyon Lake-Sunset Beach-Swim Beach,9/23/2020,2472,Riverside,Region 8 - Santa Ana,33.68459,-117.27041,Reservoir,Unknown,Unknown,None,10/2/2020,Last verified >90 days ago
473,1/1/2020,Canyon Lake,Canyon Lake-Vacation Drive-Causeway North,9/23/2020,2475,Riverside,Region 8 - Santa Ana,33.69868,-117.26864,Reservoir,Unknown,Unknown,None,10/2/2020,Last verified >90 days ago
473,1/1/2020,Canyon Lake,Canyon Lake East Port Park,9/23/2020,2471,Riverside,Region 8 - Santa Ana,33.67769,-117.23611,Reservoir,Unknown,Unknown,None,10/2/2020,Last verified >90 days ago
473,1/1/2020,Canyon Lake,Canyon Lake-Vacation Drive-Causeway South,9/23/2020,2474,Riverside,Region 8 - Santa Ana,33.69808,-117.26999,Reservoir,Unknown,Unknown,None,10/2/2020,Last verified >90 days ago
472,1/1/2020,Big Bear Lake,Big Bear Lake-Solar Observatory Eastside,10/29/2020,2499,San Bernardino,Region 8 - Santa Ana,34.25971,-116.92038,Reservoir,Unknown,Unknown,Caution,11/6/2020,Last verified >90 days ago
472,1/1/2020,Big Bear Lake,Big Bear Lake-Boulder Bay,7/9/2020,2309,San Bernardino,Region 8 - Santa Ana,34.23884,-116.94974,Reservoir,Local Municipal Water District,United States Forest Service,Caution,8/28/2020,Last verified >90 days ago
472,1/1/2020,Big Bear Lake,"Big Bear Lake, at Duane Boyer Boat Launch",10/13/2020,2486,San Bernardino,Region 8 - Santa Ana,34.25741,-116.95151,Reservoir,Local Municipal Water District,Unknown,Caution,10/21/2020,Last verified >90 days ago
472,1/1/2020,Big Bear Lake,"Big Bear Lake, at Mallard Lagoon",7/9/2020,2307,San Bernardino,Region 8 - Santa Ana,34.24829,-116.9293,Reservoir,Local Municipal Water District,United States Forest Service,Caution,10/21/2020,Last verified >90 days ago
472,1/1/2020,Big Bear lake ,Big Bear lake - Metcalf Bay,8/5/2020,2369,San Bernardino,Region 8 - Santa Ana,34.24641,-116.94152,Reservoir,Unknown,Unknown,Caution,8/14/2020,Last verified >90 days ago
472,1/1/2020,Big Bear Lake,"Big Bear Lake, at North Shore Drive (Pipeline)",10/13/2020,2485,San Bernardino,Region 8 - Santa Ana,34.2625,-116.93117,Reservoir,Unknown,Local Municipal Water District,Warning,10/21/2020,Last verified >90 days ago
472,1/1/2020,Big Bear Lake,"Big Bear Lake, near North Shore Landing",7/9/2020,2310,San Bernardino,Region 8 - Santa Ana,34.25218,-116.95917,Reservoir,Local Municipal Water District,United States Forest Service,Caution,8/14/2020,Last verified >90 days ago
472,1/1/2020,Big Bear Lake ,Big Bear Lake - Ski Beach Park,8/5/2020,2370,San Bernardino,Region 8 - Santa Ana,34.2482,-116.90466,Reservoir,Unknown,Unknown,Caution,8/14/2020,Last verified >90 days ago
472,1/1/2020,Big Bear Lake,"Big Bear Lake, at Garstin Island (Treasure Island)",7/25/2020,2340,San Bernardino,Region 8 - Santa Ana,34.242635,-116.97172,Reservoir,Local Municipal Water District,Unknown,Danger,10/21/2020,Last verified >90 days ago
472,1/1/2020,Big Bear Lake,"Big Bear Lake, Carol Morrison boat ramp",10/23/2020,2491,San Bernardino,Region 8 - Santa Ana,34.2615,-116.88802,Reservoir,Local Municipal Water District,United States Forest Service,Caution,11/6/2020,Last verified >90 days ago
472,1/1/2020,Big Bear Lake,Pine Oak North Beach,8/19/2020,2404,San Bernardino,Region 8 - Santa Ana,34.24529,-116.97269,Reservoir,Unknown,Unknown,Caution,8/28/2020,Last verified >90 days ago
472,1/1/2020,Big Bear Lake,"Big Bear Lake, near Stanfield Cutoff",7/9/2020,2311,San Bernardino,Region 8 - Santa Ana,34.25915,-116.88439,Reservoir,Local Municipal Water District,United States Forest Service,Danger,10/21/2020,Last verified >90 days ago
472,1/1/2020,Big Bear Lake,Carol Morrison,8/19/2020,2405,San Bernardino,Region 8 - Santa Ana,34.2615,-116.88802,Reservoir,Unknown,Unknown,Caution,8/28/2020,Last verified >90 days ago
472,1/1/2020,Big Bear Lake,Big Bear Lake-Eagle Point,10/29/2020,2498,San Bernardino,Region 8 - Santa Ana,34.25069,-116.90392,Reservoir,Unknown,Unknown,Caution,11/6/2020,Last verified >90 days ago
472,1/1/2020,Big Bear Lake,Limno Marker 9,8/20/2020,2407,San Bernardino,Region 8 - Santa Ana,,,Reservoir,Unknown,Unknown,Caution,8/28/2020,Last verified >90 days ago
472,1/1/2020,Big Bear Lake,Limno Marker 6,8/20/2020,2406,San Bernardino,Region 8 - Santa Ana,34.25533,-116.9215,Reservoir,Unknown,Unknown,Caution,8/28/2020,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, Bombay Beach",9/14/2020,2463,"Imperial, Riverside",Region 7 - Colorado River,33.34531,-115.73031,Wetland,Unknown,California Department of Fish and Wildlife,Caution,12/22/2020,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, Bombay Beach",9/14/2020,2463,"Imperial, Riverside",Region 7 - Colorado River,33.34531,-115.73031,Wetland,Unknown,California Department of Fish and Wildlife,Caution,12/22/2020,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, Desert Shores",9/14/2020,2466,"Imperial, Riverside",Region 7 - Colorado River,33.410163,-116.03504,Wetland,Unknown,California Department of Fish and Wildlife,None,12/22/2020,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, Desert Shores",9/14/2020,2466,"Imperial, Riverside",Region 7 - Colorado River,33.410163,-116.03504,Wetland,Unknown,California Department of Fish and Wildlife,None,12/22/2020,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, Obsidian Butte",9/14/2020,2464,"Imperial, Riverside",Region 7 - Colorado River,33.174609,-115.64103,Wetland,Unknown,California Department of Fish and Wildlife,Caution,12/22/2020,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, Obsidian Butte",9/14/2020,2464,"Imperial, Riverside",Region 7 - Colorado River,33.174609,-115.64103,Wetland,Unknown,California Department of Fish and Wildlife,Caution,12/22/2020,Last verified >90 days ago
471,1/1/2020,Salton Sea,Salton Sea State Recreation Area,9/14/2020,2462,"Imperial, Riverside",Region 7 - Colorado River,33.504212,-115.91756,Wetland,Unknown,California Department of Fish and Wildlife,Caution,12/22/2020,Last verified >90 days ago
471,1/1/2020,Salton Sea,Salton Sea State Recreation Area,9/14/2020,2462,"Imperial, Riverside",Region 7 - Colorado River,33.504212,-115.91756,Wetland,Unknown,California Department of Fish and Wildlife,Caution,12/22/2020,Last verified >90 days ago
471,1/1/2020,Salton Sea,Salton Sea State Recreation Area,12/14/2020,2519,"Imperial, Riverside",Region 7 - Colorado River,33.504621,-115.918,Wetland,Unknown,California State Parks,Warning,7/16/2021,Last verified >90 days ago
471,1/1/2020,Salton Sea,Salton Sea State Recreation Area,12/14/2020,2519,"Imperial, Riverside",Region 7 - Colorado River,33.504621,-115.918,Wetland,Unknown,California State Parks,Warning,7/16/2021,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, Bombay Beach",12/14/2020,2520,"Imperial, Riverside",Region 7 - Colorado River,33.346423,-115.72624,Wetland,Unknown,California State Parks,Warning,7/14/2021,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, Bombay Beach",12/14/2020,2520,"Imperial, Riverside",Region 7 - Colorado River,33.346423,-115.72624,Wetland,Unknown,California State Parks,Warning,7/14/2021,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, Desert Shores",12/14/2020,2532,"Imperial, Riverside",Region 7 - Colorado River,33.409613,-116.0347,Wetland,Unknown,California State Parks,Warning,7/14/2021,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, Desert Shores",12/14/2020,2532,"Imperial, Riverside",Region 7 - Colorado River,33.409613,-116.0347,Wetland,Unknown,California State Parks,Warning,7/14/2021,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, Obsidian Butte",12/14/2020,2522,"Imperial, Riverside",Region 7 - Colorado River,33.1737,-115.635,Wetland,Unknown,California State Parks,Warning,7/14/2021,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, Obsidian Butte",12/14/2020,2522,"Imperial, Riverside",Region 7 - Colorado River,33.1737,-115.635,Wetland,Unknown,California State Parks,Warning,7/14/2021,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, West Shores",12/14/2020,2524,"Imperial, Riverside",Region 7 - Colorado River,33.328573,-115.93758,Wetland,Unknown,California State Parks,Warning,7/16/2021,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, West Shores",12/14/2020,2524,"Imperial, Riverside",Region 7 - Colorado River,33.328573,-115.93758,Wetland,Unknown,California State Parks,Warning,7/16/2021,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, West Shores",9/14/2020,2465,"Imperial, Riverside",Region 7 - Colorado River,33.328826,-115.9384,Wetland,Unknown,California Department of Fish and Wildlife,Caution,12/22/2020,Last verified >90 days ago
471,1/1/2020,Salton Sea,"Salton Sea, West Shores",9/14/2020,2465,"Imperial, Riverside",Region 7 - Colorado River,33.328826,-115.9384,Wetland,Unknown,California Department of Fish and Wildlife,Caution,12/22/2020,Last verified >90 days ago
469,1/1/2020,New River,"New River, near Fig Lagoon",10/19/2020,2487,Imperial,Region 7 - Colorado River,32.7709,-115.6947,Wadeable stream,Unknown,Local Park and Recreation Department,Danger,11/9/2020,Last verified >90 days ago
468,1/1/2020,Upper Truckee River,Upper Truckee River,9/28/2020,2469,El Dorado,Region 6 - Lahontan,38.9144,-119.9863,Wadeable stream,Unknown,Unknown,Caution,9/29/2020,Last verified >90 days ago
468,1/1/2020,Upper Truckee River,"Upper Truckee River, downstream of STPUD station",9/25/2020,2470,El Dorado,Region 6 - Lahontan,38.9152,-119.9852,Wadeable stream,Unknown,Unknown,Caution,9/29/2020,Last verified >90 days ago
467,1/1/2020,Topaz Lake,"Topaz Lake, southern end (CA)",8/17/2020,2420,Mono,Region 6 - Lahontan,38.680365,-119.54527,Reservoir,Unknown,County Water Resources Department,None,9/2/2020,Last verified >90 days ago
466,1/1/2020,Silverwood Lake,"Silverwood Lake, Cleghorn Swim Beach",5/11/2020,2248,San Bernardino,Region 6 - Lahontan,34.286111,-117.34444,Reservoir,California Department of Water Resources,California State Parks,None,9/3/2020,Last verified >90 days ago
466,1/1/2020,Silverwood Lake,"Silverwood Lake, Live Oak",5/11/2020,2251,San Bernardino,Region 6 - Lahontan,34.298056,-117.30694,Reservoir,California Department of Water Resources,California State Parks,None,6/1/2020,Last verified >90 days ago
466,1/1/2020,Silverwood Lake,"Silverwood Lake, outlet",5/11/2020,2249,San Bernardino,Region 6 - Lahontan,34.280289,-117.32992,Reservoir,California Department of Water Resources,California State Parks,None,10/30/2020,Last verified >90 days ago
466,1/1/2020,Silverwood Lake,"Silverwood Lake, Sawpit Swim Beach",5/11/2020,2250,San Bernardino,Region 6 - Lahontan,34.28222,-117.335,Reservoir,California Department of Water Resources,California State Parks,None,9/3/2020,Last verified >90 days ago
465,1/1/2020,Red Lake,"Red Lake, Hwy 88 Carson Pass",5/16/2020,2260,Alpine,Region 6 - Lahontan,38.699,-119.969,Reservoir,California Department of Fish and Wildlife,California Department of Fish and Wildlife,Warning,11/3/2020,Last verified >90 days ago
464,1/1/2020,Lake Gregory,Lake Gregory,7/19/2020,2347,San Bernardino,Region 6 - Lahontan,34.24228,-117.2714,Reservoir,Unknown,County Water Resources Department,Caution,8/31/2020,Last verified >90 days ago
463,1/1/2020,Crowley Lake,Crowley Lake,8/19/2020,2384,Mono,Region 6 - Lahontan,37.603768,-118.73951,Reservoir,Los Angeles Department of Water and Power,Unknown,Caution,8/26/2020,Last verified >90 days ago
463,1/1/2020,Crowley Lake,"Crowley Lake, at Site 1",8/19/2020,2385,Mono,Region 6 - Lahontan,37.582,-118.7347,Reservoir,Los Angeles Department of Water and Power,Unknown,Danger,8/26/2020,Last verified >90 days ago
463,1/1/2020,Crowley Lake ,Crowley Lake Site 2,8/19/2020,2386,Mono,Region 6 - Lahontan,37.5811,-118.7377,Reservoir,Los Angeles Department of Water and Power,Unknown,Danger,8/26/2020,Last verified >90 days ago
463,1/1/2020,Crowley Lake,Crowley Lake Site 4,8/19/2020,2387,Mono,Region 6 - Lahontan,37.5801,-118.7423,Reservoir,Los Angeles Department of Water and Power,Unknown,Danger,8/26/2020,Last verified >90 days ago
462,1/1/2020,Iron Gate Reservoir,"Iron Gate Reservoir, at Camp Creek (IRCC)",7/13/2020,2323,Siskiyou,Region 1 - North Coast,41.972514,-122.43646,Reservoir,PacifiCorp,Unknown,Danger,10/19/2020,Last verified >90 days ago
462,1/1/2020,Iron Gate Reservoir,"Iron Gate Reservoir, at Jay Williams (IRJW)",7/13/2020,2324,Siskiyou,Region 1 - North Coast,41.962236,-122.44046,Reservoir,PacifiCorp,Unknown,Danger,9/21/2020,Last verified >90 days ago
461,1/1/2020,Indian Creek Reservoir,Indian Creek Reservoir,4/28/2020,2229,Alpine,Region 6 - Lahontan,38.743679,-119.7809,Reservoir,South Tahoe Public Utility District,United States Bureau of Reclamation,None,12/22/2020,Last verified >90 days ago
460,1/1/2020,Horseshoe Lake ,Horseshoe Lake at Mojave Narrows Regional Park,7/20/2020,2426,San Bernardino,Region 6 - Lahontan,34.510885,-117.27427,Reservoir,Unknown,Local Park and Recreation Department,None,9/4/2020,Last verified >90 days ago
459,1/1/2020,Heenan Lake,Heenan Lake,10/20/2020,2489,Alpine,Region 6 - Lahontan,38.55,-119.6635,Reservoir,California Department of Fish and Wildlife,Unknown,None,11/3/2020,Last verified >90 days ago
458,1/1/2020,Eagle Lake,"Eagle Lake, Gallatan near Ronald McDonald House",8/25/2020,2421,Lassen,Region 6 - Lahontan,40.56065,-120.76558,Reservoir,Unknown,County Water Resources Department,Caution,11/29/2020,Last verified >90 days ago
458,1/1/2020,Eagle Lake,"Eagle Lake, Christie Day Use North",8/25/2020,2422,Lassen,Region 6 - Lahontan,40.56474,-120.83259,Reservoir,Unknown,County Water Resources Department,Caution,9/3/2020,Last verified >90 days ago
456,1/1/2020,Diaz Lake,Diaz Lake,8/20/2020,2414,Inyo,Region 6 - Lahontan,36.561775,-118.05496,Reservoir,Unknown,County Water Resources Department,None,9/4/2020,Last verified >90 days ago
454,1/1/2020,Bridgeport Reservoir,"Bridgeport Reservoir, near marina",8/17/2020,2418,Mono,Region 6 - Lahontan,38.2803,-119.2188,Reservoir,Irrigation District,Unknown,Caution,8/31/2020,Last verified >90 days ago
454,1/1/2020,Bridgeport Reservoir,"Bridgeport Reservoir, boat launch",8/17/2020,2419,Mono,Region 6 - Lahontan,38.307868,-119.2192,Reservoir,Irrigation District,Unknown,Caution,8/31/2020,Last verified >90 days ago
453,1/1/2020,Blue Lakes (Upper Lake),Blue Lakes (Upper Lake),1/9/2020,2176,Lake,Region 5 - Central Valley,39.1700389,-123.00777,Reservoir,County Environmental Health Department,County Water Resources Department,None,5/29/2020,Last verified >90 days ago
452,1/1/2020,Barry Creek,"Barry Creek, tributary to Mad River and Ruth Lake",11/6/2020,2500,Trinity,Region 1 - North Coast,40.209426,-123.26263,Wadeable stream,Unknown,County Environmental Health Department,Algal mat alert sign,11/13/2020,Last verified >90 days ago
450,1/1/2020,Smith Canal ,Smith Canal at I-5,7/14/2020,2332,San Joaquin,Region 5 - Central Valley,37.96106,-121.33441,,Unknown,Unknown,Caution,7/23/2020,Last verified >90 days ago
449,1/1/2020,San Luis Reservoir,"San Luis Reservoir, Basalt Boat Launch",5/11/2020,2246,Merced,Region 5 - Central Valley,37.038611,-121.09305,Reservoir,California Department of Water Resources,California State Parks,None,11/16/2020,Last verified >90 days ago
449,1/1/2020,San Luis Reservoir,"San Luis Reservoir, Pacheco Pumping Plant",5/11/2020,2247,Merced,Region 5 - Central Valley,37.0619,-121.1806,Reservoir,California Department of Water Resources,California State Parks,None,11/16/2020,Last verified >90 days ago
448,1/1/2020,San Joaquin River,"San Joaquin River, Delta Bay Marina",8/25/2020,2383,Sacramento,Region 5 - Central Valley,38.1085,-121.6031,Wadeable stream,Private entity,Unknown,Danger,9/4/2020,Last verified >90 days ago
447,1/1/2020,San Joaquin River,"San Joaquin River, at Lost Isle",6/18/2020,2289,San Joaquin,Region 5 - Central Valley,37.99876,-121.45109,Wadeable stream,Unknown,Unknown,Caution,10/1/2020,Last verified >90 days ago
447,1/1/2020,San Joaquin River ,San Joaquin River at Louis Park,7/14/2020,2331,San Joaquin,Region 5 - Central Valley,37.95538,-121.34627,Wadeable stream,Unknown,County Environmental Health Department,Danger,8/25/2020,Last verified >90 days ago
447,1/1/2020,San Joaquin River,"San Joaquin River, at Potato Point",6/18/2020,2291,San Joaquin,Region 5 - Central Valley,38.07871,-121.56721,Wadeable stream,Unknown,Unknown,Caution,10/1/2020,Last verified >90 days ago
447,1/1/2020,San Joaquin River,"San Joaquin River, at Tinsley Island",6/18/2020,2292,San Joaquin,Region 5 - Central Valley,38.03675,-121.49333,Wadeable stream,Unknown,Unknown,Caution,9/30/2020,Last verified >90 days ago
447,1/1/2020,San Joaquin River,"San Joaquin River, at Buckley Cove",8/19/2020,2380,San Joaquin,Region 5 - Central Valley,37.9717,-121.37316,Wadeable stream,Unknown,County Environmental Health Department,Caution,8/25/2020,Last verified >90 days ago
446,1/1/2020,Sacramento River,"Sacramento River, near Riverfront Docks north of Tower Bridge",10/3/2020,2478,Sacramento,Region 5 - Central Valley,38.582152,-121.50702,Wadeable stream,Unknown,Unknown,Caution,10/5/2020,Last verified >90 days ago
444,1/1/2020,O'Neill Forebay,"O'Neill Forebay, Outlet/Check 13",5/11/2020,2234,Merced,Region 5 - Central Valley,37.0742,-121.051,,California Department of Water Resources,California State Parks,None,12/3/2020,Last verified >90 days ago
444,1/1/2020,O'Neill Forebay,"O'Neill Forebay, boat launch",5/11/2020,2240,Merced,Region 5 - Central Valley,37.083889,-121.05916,,California Department of Water Resources,California Department of Water Resources,None,12/3/2020,Last verified >90 days ago
444,1/1/2020,O'Neill Forebay,"O'Neill Forebay, Gianelli Pumping Plant",5/11/2020,2236,Merced,Region 5 - Central Valley,37.066456,-121.07218,,California Department of Water Resources,California State Parks,None,12/3/2020,Last verified >90 days ago
443,1/1/2020,New Melones Reservoir,"New Melones Reservoir, Glory Hole Recreation area",8/25/2020,2438,Tuolumne,Region 5 - Central Valley,37.996362,-120.53685,Reservoir,Unknown,United States Bureau of Reclamation,None,9/2/2020,Last verified >90 days ago
443,1/1/2020,New Melones Reservoir,"New Melones Reservoir, Tuttle Town Recreation area",8/25/2020,2439,Tuolumne,Region 5 - Central Valley,37.97438,-120.5216,Reservoir,Unknown,United States Bureau of Reclamation,None,9/2/2020,Last verified >90 days ago
442,1/1/2020,Lake Oroville,"Lake Oroville, near dam",5/11/2020,2239,Butte,Region 5 - Central Valley,39.5384,-121.4822,Reservoir,California Department of Water Resources,California State Parks,None,11/13/2020,Last verified >90 days ago
442,1/1/2020,Lake Oroville,"Lake Oroville, North Fork",6/29/2020,2295,Butte,Region 5 - Central Valley,39.719,-121.426,Reservoir,California Department of Water Resources,California State Parks,None,11/13/2020,Last verified >90 days ago
442,1/1/2020,Lake Oroville,"Lake Oroville, West Branch",7/29/2020,2350,Butte,Region 5 - Central Valley,39.718611,-121.55583,Reservoir,California Department of Water Resources,California State Parks,None,11/13/2020,Last verified >90 days ago
441,1/1/2020,Lake Davis,Lake Davis,5/11/2020,2237,Plumas,Region 5 - Central Valley,39.8857,-120.4789,Reservoir,California Department of Water Resources,United States Forest Service,None,10/9/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, Auxiliary Dam Boat Launch",1/6/2020,2196,Kern,Region 5 - Central Valley,35.644007,-118.46706,Reservoir,County Environmental Health Department,County Environmental Health Department,Caution,12/18/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, Patterson Lane",2/4/2020,2221,Kern,Region 5 - Central Valley,35.654799,-118.3759,Reservoir,County Environmental Health Department,County Environmental Health Department,Danger,10/16/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, Boulder Gulch Campground",1/6/2020,2194,Kern,Region 5 - Central Valley,35.670838,-118.4655,Reservoir,County Environmental Health Department,County Environmental Health Department,Caution,9/18/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, Camp Nine North",1/6/2020,2205,Kern,Region 5 - Central Valley,35.69834,-118.43545,Reservoir,County Environmental Health Department,County Environmental Health Department,None,12/18/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, Camp Nine South",2/4/2020,2220,Kern,Region 5 - Central Valley,35.68579,-118.44128,Reservoir,County Environmental Health Department,County Environmental Health Department,Danger,10/16/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, French Gulch Campground West",2/4/2020,2217,Kern,Region 5 - Central Valley,35.655093,-118.47945,Reservoir,County Environmental Health Department,County Environmental Health Department,None,12/18/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, French Gulch Campground East",2/4/2020,2218,Kern,Region 5 - Central Valley,35.655589,-118.47789,Reservoir,County Environmental Health Department,County Environmental Health Department,None,12/18/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, French Gulch Marina",2/4/2020,2216,Kern,Region 5 - Central Valley,35.650634,-118.48391,Reservoir,County Environmental Health Department,County Environmental Health Department,None,12/18/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, Hanning Flat",1/6/2020,2203,Kern,Region 5 - Central Valley,35.674398,-118.37075,Reservoir,County Environmental Health Department,County Environmental Health Department,Caution,10/16/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, Kissack Bay",1/6/2020,2201,Kern,Region 5 - Central Valley,35.649484,-118.41651,Reservoir,County Environmental Health Department,County Environmental Health Department,None,12/18/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, KissackBay",7/2/2020,2296,Kern,Region 5 - Central Valley,35.650598,-118.40316,Reservoir,Unknown,County Environmental Health Department,Danger,7/2/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, Old Isabella Road",1/6/2020,2197,Kern,Region 5 - Central Valley,35.65204,-118.45982,Reservoir,County Environmental Health Department,County Environmental Health Department,Caution,12/18/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, Paradise Cove",1/6/2020,2199,Kern,Region 5 - Central Valley,35.65237,-118.42599,Reservoir,County Environmental Health Department,County Environmental Health Department,Warning,11/10/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, South Fork Marina",1/6/2020,2198,Kern,Region 5 - Central Valley,35.66013,-118.43819,Reservoir,County Environmental Health Department,County Environmental Health Department,Caution,12/18/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, South Fork Wildlife Area",1/6/2020,2202,Kern,Region 5 - Central Valley,35.671804,-118.34143,Reservoir,County Environmental Health Department,County Environmental Health Department,None,2/25/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, Stine Cove",1/6/2020,2204,Kern,Region 5 - Central Valley,35.676918,-118.40997,Reservoir,County Environmental Health Department,County Environmental Health Department,Caution,12/18/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, Tillie Creek Boat Launch",1/6/2020,2193,Kern,Region 5 - Central Valley,35.693034,-118.45576,Reservoir,County Environmental Health Department,County Environmental Health Department,Caution,9/18/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, Tillie Creek Campground",2/4/2020,2219,Kern,Region 5 - Central Valley,35.698288,-118.45187,Reservoir,County Environmental Health Department,County Environmental Health Department,Caution,10/16/2020,Last verified >90 days ago
440,1/1/2020,Lake Isabella,"Lake Isabella, Tillie Creek Campground and boat launch",4/25/2020,2227,Kern,Region 5 - Central Valley,35.700555,-118.45259,Reservoir,United States Army Corps of Engineers,County Environmental Health Department,NA - refer to Report Details,5/20/2020,Last verified >90 days ago
